Timestamp,Campus Energy Centre Boiler B-2 Efficiency (%),Campus Energy Centre Boiler B-2 Energy (MWh),Campus Energy Centre Boiler B-2 Entering Water Temp (K),Campus Energy Centre Boiler B-2 Exhaust CO (ppm),Campus Energy Centre Boiler B-2 Exhaust CO2 (%),Campus Energy Centre Boiler B-2 Exhaust NOx (ppm),Campus Energy Centre Boiler B-2 Exhaust O2 (%),Campus Energy Centre Boiler B-2 Exhaust Temp (K),Campus Energy Centre Boiler B-2 Firing Rate (%),Campus Energy Centre Boiler B-2 Gas Flow Rate (m³/h),Campus Energy Centre Boiler B-2 Gas Pressure (kPa),Campus Energy Centre Boiler B-2 Leaving Water Temp (K),Campus Energy Centre Boiler B-2 Leaving Water Temp Setpoint (K),Campus Energy Centre Boiler B-2 Power (MW),Campus Energy Centre Boiler B-2 Water Flow Rate (L/s),UBC Humidity (%RH),UBC Temp (K)
2021-05-24 06:00:00+00:00,86.625,9.296875,353.57221385320025,1.1755555555555557,10.12199999862247,25.31472222222222,2.9722500318288803,386.05,39.32555555555555,787.2883181254066,136.5467185974121,367.4161111111111,368.15,10.148000189860664,218.6911999172635,94.5,283.3000000953674
2021-05-24 07:00:00+00:00,86.4000015258789,0.0,352.85670610215925,0.0,10.09999966621399,25.838333333333328,2.6344444682863024,388.01916666666665,40.96527777777778,784.9478777737087,136.371826171875,367.3877777777777,368.15,10.905222499635483,218.00357804616291,95.0,283.32499995231626
2021-05-24 08:00:00+00:00,86.4000015258789,0.0,353.1025985717773,0.0,10.13211101796892,25.91555555555556,2.9250000715255737,386.49388888888893,39.42777777777778,783.346096920437,136.2580604553223,367.3611111111111,368.15,10.314611290825738,217.5961387168037,96.0,283.4
2021-05-24 09:00:00+00:00,86.85000038146973,30.0,354.0702027638753,0.0,10.099999904632568,25.69833333333333,2.800000011920929,384.6333333333333,38.32833333333333,788.7753470357256,136.15564727783203,367.2691666666666,368.15,9.84144464943144,219.10426420847585,96.0,283.4750000476837
2021-05-24 10:00:00+00:00,86.75,0.0,354.39834348678585,1.1813888888888888,10.112805337376065,25.84305555555555,2.863500040007961,385.5855555555556,38.25027777777777,787.6914803059893,136.35701370239258,367.44027777777774,368.15,9.833944742414689,218.8031891038683,96.0,283.7250000476837
2021-05-24 11:00:00+00:00,86.79999923706055,0.0,354.17976129743784,0.5,10.101666704813638,25.40416666666667,2.769388883776135,385.5177777777777,37.82777777777778,790.3212307400171,136.81178665161133,367.3927777777777,368.15,9.92255572689904,219.53367620680075,96.0,283.92499985694883
2021-05-24 12:00:00+00:00,86.64999961853027,0.0,354.54205513848194,0.9188888888888888,10.102999815411035,24.68611111111111,2.845472238659858,383.4558333333333,36.976666666666674,788.3459778171115,136.45664978027344,367.77694444444444,368.15,9.483500300778283,218.98499393039287,95.75,283.9750000476837
2021-05-24 13:00:00+00:00,86.87500190734863,41.40625,355.74149843639793,1.9880555555555557,10.259805535740323,22.908055555555556,2.811083294517464,381.76083333333327,33.917500000000004,790.405703141954,136.38722229003906,367.45444444444445,368.15,8.58627795815468,219.5571406894261,95.5,284.44999995231626
2021-05-24 14:00:00+00:00,86.92499923706055,0.0,356.51932209438746,3.2872222222222223,10.17413890865114,22.48138888888889,3.0885000110997094,380.0202777777777,32.88583333333333,791.0618159315319,136.2456283569336,367.8347222222222,368.15,8.05952789677514,219.7421715079414,94.75,284.7250002861023
2021-05-24 15:00:00+00:00,87.02499961853027,0.0,356.0473121494717,3.3894444444444445,10.23919444375568,23.351944444444445,2.893222212923897,381.2027777777777,33.996111111111105,792.9751693895129,136.40734100341797,367.66499999999996,368.15,8.444583518637552,220.2722698296441,95.5,284.74999990463255
2021-05-24 16:00:00+00:00,86.85000038146973,0.0,356.5600056393941,3.1725000000000008,10.172527763313717,23.43111111111111,3.040722207890617,380.63916666666665,33.06305555555556,794.5799803161618,136.36508560180664,367.54999999999995,368.15,8.262222297721438,220.7166614913941,96.0,285.1000000476837
2021-05-24 17:00:00+00:00,86.87500190734863,0.0,356.48451319800483,3.158333333333333,10.198833239873249,23.569722222222214,2.8101388791865767,380.2683333333333,33.014722222222225,793.9091427612304,136.2140350341797,367.6933333333333,368.15,8.101583461231657,220.5303187561036,95.25,285.19999995231626
2021-05-24 18:00:00+00:00,86.62499809265137,0.0,357.17566171222256,2.5055555555555555,10.224694511360592,24.10027777777778,2.869777786897288,380.2441666666666,32.58388888888889,793.2642799546982,136.45063018798828,367.58444444444444,368.15,7.728361258771683,220.34841151343457,95.0,285.4250000953674
