Timestamp,Campus Energy Centre Boiler B-2 Efficiency (%),Campus Energy Centre Boiler B-2 Energy (MWh),Campus Energy Centre Boiler B-2 Entering Water Temp (K),Campus Energy Centre Boiler B-2 Exhaust CO (ppm),Campus Energy Centre Boiler B-2 Exhaust CO2 (%),Campus Energy Centre Boiler B-2 Exhaust NOx (ppm),Campus Energy Centre Boiler B-2 Exhaust O2 (%),Campus Energy Centre Boiler B-2 Exhaust Temp (K),Campus Energy Centre Boiler B-2 Firing Rate (%),Campus Energy Centre Boiler B-2 Gas Flow Rate (m³/h),Campus Energy Centre Boiler B-2 Gas Pressure (kPa),Campus Energy Centre Boiler B-2 Leaving Water Temp (K),Campus Energy Centre Boiler B-2 Leaving Water Temp Setpoint (K),Campus Energy Centre Boiler B-2 Power (MW),Campus Energy Centre Boiler B-2 Water Flow Rate (L/s),UBC Humidity (%RH),UBC Temp (K),fuel molar flowrate (mol/h),mole fraction H2O in air,mole fraction O2 in air,mole fraction N2 in air,air inlet molar flowrate (mol/h),flue gas molar flowrate (mol/h),mole fraction O2 in flue gas,mole fraction N2 in flue gas,mole fraction H2O in flue gas,mole fraction CO2 in flue gas,boiler_efficiency_percent
2021-11-27 07:00:00+00:00,86.5,0.0,363.1904701338874,0.9686111111111112,10.336027929517956,23.4525,2.867499996059472,386.63583333333327,34.351111111111095,784.0568588935004,136.6616133541531,375.28277777777777,376.15,8.789916915628645,217.7188046010335,94.0,280.6749999761581,45917.72369213853,0.0095363836881105,0.2079973594254967,0.7824662568863926,539957.1394892753,593910.4648275381,0.0286749999605947,0.7113837301013775,0.1787613400798362,0.0811799298581915,94.89890668480204
2021-11-27 08:00:00+00:00,86.5999984741211,0.0,363.5192489284939,11.855555555555554,10.354860936535728,22.783611111111107,2.5913889035251403,385.85277777777776,34.42527777777777,786.1099399820961,136.61298370361328,375.2994444444444,376.15,8.64547237449222,218.36387286716044,94.25,280.9,45984.71562034851,0.0097080442137651,0.2079613107151093,0.7823306450711256,531831.0159510032,585863.0568049126,0.0259138890352514,0.7101791057570087,0.1814919240031164,0.0824150812046236,92.5902749290433
2021-11-27 09:00:00+00:00,86.85000228881836,0.0,363.7150005340576,3.657222222222222,10.328138781123693,24.035000000000004,2.6194721923271818,385.8152777777778,34.46666666666667,786.6017617119682,136.49859237670898,375.34777777777776,376.15,8.593639030721453,218.5004906039768,95.25,280.79999985694883,45991.32949529312,0.0097439879010303,0.2079537625407836,0.7823022495581861,532834.9347902532,586874.7469472225,0.0261947219232718,0.7102673446044366,0.1812530912274087,0.0822848422448828,91.47700298440498
2021-11-27 10:00:00+00:00,86.625,0.0,364.3969125345018,1.1333333333333335,10.202555552853475,20.99055555555556,2.865333358579212,383.5858333333333,32.93000000000001,784.2753977118596,136.45431900024414,375.16333333333336,376.15,8.08480589032173,217.85427788628488,96.25,281.02500011920927,45803.73582078282,0.0099959731219161,0.2079008456443976,0.7821031812336863,538835.131613068,592654.5212024879,0.0286533335857921,0.7110798205672804,0.1791168319834712,0.0811500138634563,84.76211832505973
2021-11-27 11:00:00+00:00,86.16394432279799,38.40625,365.03246154785154,26.56583333333333,10.504305628670586,21.13638888888889,2.544222231043709,382.8158333333333,31.132222222222225,789.701105312771,136.7439079284668,375.8594444444444,376.15,7.638000193569396,219.36141892327203,97.0,281.3500000476837,46165.101350796,0.0102959809445233,0.2078378440016501,0.7818661750538265,532757.706344413,587001.7004315984,0.025442222310437,0.7096150314107902,0.1823648655286907,0.0825778807500818,85.16368539989598
2021-11-27 12:00:00+00:00,86.62500190734863,0.0,365.2030590565999,6.491666666666666,10.609055658446415,22.05055555555555,2.6443611149986577,382.085,30.59083333333333,787.121654442681,136.80549240112305,375.70166666666665,376.15,7.3533889608913,218.64490415361195,97.0,281.8000000953674,45961.52021412548,0.0106116963435992,0.2077715437678441,0.7816167598885565,533829.7007785598,587834.4870301572,0.0264436111499866,0.709809053842412,0.1816500826523547,0.0820972523552465,82.67564021555113
2021-11-27 13:00:00+00:00,86.89999961853027,0.0,365.6291176011827,4.824999999999999,10.512472265296513,21.32722222222223,2.2871666507754056,381.6622222222222,30.09638888888889,788.0353447638616,136.8341064453125,375.6755555555556,376.15,7.144638943539725,218.88574404822447,97.0,281.9,46008.17020628125,0.0106829879600363,0.2077565725283923,0.7815604395115713,523046.4098016043,577106.0097939848,0.022871666507754,0.7083488561753531,0.1850711500828019,0.0837083272340908,79.12361319357191
2021-11-27 14:00:00+00:00,86.9000015258789,0.0,365.8249992370605,2.9419444444444443,10.489777685271369,21.41722222222221,2.9765833482808537,382.5180555555555,29.40138888888889,789.6005072191024,137.00028228759766,375.6,376.15,6.776944598489338,219.33347459581165,98.0,282.19999995231626,46106.46767192696,0.0110104956499424,0.2076877959135121,0.7813017084365456,546776.1600718724,600951.2595863866,0.0297658334828085,0.7108682129904389,0.1788073553322111,0.0805585981945414,76.97940456756561
2021-11-27 15:00:00+00:00,86.80000305175781,28.796875,366.50280467987056,3.695,10.080333184136284,21.433333333333337,2.758833339777258,381.7694444444444,28.416666666666664,788.6949238247341,137.06797790527344,375.3011111111111,376.15,6.574722271362941,219.24072001139328,98.0,282.44999995231626,46035.562318092765,0.0111955600011062,0.2076489323997677,0.7811555075991261,538796.9081875345,592888.6939112936,0.0275883333977725,0.7098873306749965,0.1809958113822349,0.0815285245449957,69.36678726950115
2021-11-27 16:00:00+00:00,86.75000190734863,0.0,366.49499359130857,0.8422222222222222,10.664638922479416,23.28888888888889,2.648333357522885,380.80972222222215,27.820277777777783,790.8249071078828,136.9288787841797,375.57,376.15,6.589000156058205,219.6735856925117,98.0,282.65,46080.41493479184,0.0113455516942651,0.2076174341442043,0.7810370141615306,535795.2324263753,589939.7199747557,0.0264833335752288,0.7093536752436107,0.1821470935508028,0.0820158976303576,71.62094370870481
