Timestamp,Campus Energy Centre Boiler B-2 Efficiency (%),Campus Energy Centre Boiler B-2 Energy (MWh),Campus Energy Centre Boiler B-2 Entering Water Temp (°C),Campus Energy Centre Boiler B-2 Exhaust CO (ppm),Campus Energy Centre Boiler B-2 Exhaust CO2 (%),Campus Energy Centre Boiler B-2 Exhaust NOx (ppm),Campus Energy Centre Boiler B-2 Exhaust O2 (%),Campus Energy Centre Boiler B-2 Exhaust Temp (°C),Campus Energy Centre Boiler B-2 Firing Rate (%),Campus Energy Centre Boiler B-2 Gas Flow Rate (m³/h),Campus Energy Centre Boiler B-2 Gas Pressure (kPa),Campus Energy Centre Boiler B-2 Leaving Water Temp (°C),Campus Energy Centre Boiler B-2 Leaving Water Temp Setpoint (°C),Campus Energy Centre Boiler B-2 Power (MW),Campus Energy Centre Boiler B-2 Water Flow Rate (L/s),UBC Humidity (%RH),UBC Temp (°C)
2021-06-17 20:00:00+00:00,87.19999694824219,0.0,26.605018138885494,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.6029815673828,49.0,95.0,0.0,0.0015312499599531,47.0,21.524999618530277
2021-06-17 21:00:00+00:00,87.19999694824219,0.0,26.94999885559082,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.59328842163086,49.0,95.0,0.0,0.0015312499599531,53.25,20.15000009536743
2021-06-17 22:00:00+00:00,87.19999694824219,0.0,26.94999885559082,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.50049591064453,49.0,95.0,0.0,0.0015312499599531,58.25,19.40000009536743
2021-06-17 23:00:00+00:00,87.19999694824219,0.0,26.94999885559082,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.43804931640625,48.5,95.0,0.0,0.0015312499599531,58.25,18.77500009536743
2021-06-18 00:00:00+00:00,87.19999694824219,0.0,26.94999885559082,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.56975555419922,48.0,95.0,0.0,0.0015312499599531,60.25,18.375
2021-06-18 01:00:00+00:00,87.19999694824219,0.0,26.94999885559082,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.52780151367188,48.0,95.0,0.0,0.0015312499599531,64.5,17.449999809265137
2021-06-18 02:00:00+00:00,87.19999694824219,0.0,26.94999885559082,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.54693603515625,48.0,95.0,0.0,0.0015312499599531,69.75,16.699999809265137
2021-06-18 03:00:00+00:00,87.19999694824219,0.0,26.94999885559082,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.60057830810547,48.0,95.0,0.0,0.0015312499599531,73.5,15.575000286102297
2021-06-18 04:00:00+00:00,87.19999694824219,0.0,26.834998607635494,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.5801658630371,48.0,95.0,0.0,0.0015312499599531,71.75,15.125
2021-06-18 05:00:00+00:00,87.19999694824219,0.0,26.48999786376953,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.71590423583984,48.0,95.0,0.0,0.0015312499599531,74.0,14.974999904632568
2021-06-18 06:00:00+00:00,87.19999694824219,0.0,26.48999786376953,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.6254425048828,48.0,95.0,0.0,0.0015312499599531,76.75,14.574999809265137
2021-06-18 07:00:00+00:00,87.19999694824219,0.0,26.48999786376953,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.47968673706055,48.0,95.0,0.0,0.0015312499599531,76.25,14.75
2021-06-18 08:00:00+00:00,87.19999694824219,0.0,26.48999786376953,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.1982650756836,48.0,95.0,0.0,0.0015312499599531,80.75,15.550000190734863
2021-06-18 09:00:00+00:00,87.19999694824219,0.0,26.48999786376953,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.0147705078125,48.0,95.0,0.0,0.0015312499599531,82.0,16.350000381469727
2021-06-18 10:00:00+00:00,87.19999694824219,0.0,26.48999786376953,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.01225662231445,48.0,95.0,0.0,0.0015312499599531,82.0,16.825000286102295
2021-06-18 11:00:00+00:00,87.19999694824219,0.0,26.48999786376953,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,136.71572875976562,48.0,95.0,0.0,0.0015312499599531,81.0,16.699999809265137
2021-06-18 12:00:00+00:00,87.19999694824219,0.0,26.364998817443848,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,136.70305633544922,48.0,95.0,0.0,0.0015312499599531,80.0,16.799999713897705
2021-06-18 13:00:00+00:00,87.19999694824219,0.0,26.239999771118164,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,136.83168411254883,47.75,95.0,0.0,0.0015312499599531,77.0,17.77500057220459
2021-06-18 14:00:00+00:00,87.19999694824219,0.0,26.239999771118164,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,136.80606079101562,47.0,95.0,0.0,0.0015312499599531,76.75,17.90000009536743
2021-06-18 15:00:00+00:00,87.19999694824219,0.0,26.239999771118164,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.15383529663086,47.0,95.0,0.0,0.0015312499599531,76.5,18.40000009536743
